YEAR,STATE,EVENT,COUNT,FATALITIES,INJURIES,PROPDMG,CROPDMG
2005,new hampshire,Wind & Storm,66,0,0,0.34,0
2005,new jersey,Cold Weather,40,0,0,11,0
2005,new jersey,Excessive Heat,6,2,0,0,0
2005,new jersey,Fire and Volcano,4,0,0,0,0
2005,new jersey,Flood,76,0,0,72.365,0
2005,new jersey,High Seas,19,2,1,0,0
2005,new jersey,Rain & Fog,46,0,0,0.001,0
2005,new jersey,Thunder & Lightning,22,0,4,0.512,0
2005,new jersey,Tornado,4,0,0,0,0
2005,new jersey,Wind & Storm,123,5,0,16.863,0
2005,new mexico,Cold Weather,10,0,0,0,0
2005,new mexico,Dust Storm,1,0,0,0,0
2005,new mexico,Flood,52,1,0,2.125,0
2005,new mexico,Rain & Fog,207,0,0,2.873,0.45
2005,new mexico,Tornado,15,0,0,0,0
2005,new mexico,Wind & Storm,62,0,2,0.74725,0.01
2005,nevada,Cold Weather,27,0,0,0,0
2005,nevada,Flood,35,0,0,31.132,0
2005,nevada,Rain & Fog,18,0,0,0.02,0
2005,nevada,Thunder & Lightning,3,0,0,0.515,0
2005,nevada,Tornado,1,0,0,0,0
2005,nevada,Wind & Storm,83,2,32,0.136,0
2005,new york,Cold Weather,152,0,2,5.267,0.1
2005,new york,Excessive Heat,1,0,0,0,0
2005,new york,Flood,254,2,3,105.76289,0
2005,new york,High Seas,4,3,0,0,0
2005,new york,Rain & Fog,105,0,0,0.124,0
2005,new york,Thunder & Lightning,21,0,3,0.742,0
2005,new york,Tornado,4,0,0,0.23,0.005
2005,new york,Wind & Storm,561,3,8,6.2455,0.2
2005,new york,NA,1,0,0,0.025,0
2005,ohio,Cold Weather,9,0,0,1.275,0
2005,ohio,Dust Storm,1,0,0,0,0
2005,ohio,Flood,91,3,0,61.315,0
2005,ohio,Rain & Fog,161,0,0,0.433,0
2005,ohio,Thunder & Lightning,17,3,11,0.62,0
2005,ohio,Tornado,4,0,0,0.22,0
2005,ohio,Wind & Storm,522,0,2,143.5125,0
2005,oklahoma,Cold Weather,7,0,0,0,0
2005,oklahoma,Excessive Heat,7,1,0,10.054,35
2005,oklahoma,Fire and Volcano,17,3,17,5.825,0
2005,oklahoma,Flood,64,0,0,0.295,0
2005,oklahoma,Rain & Fog,702,0,0,65.2655,0
2005,oklahoma,Thunder & Lightning,15,1,4,1.0155,0
2005,oklahoma,Tornado,28,0,0,0.416,0
2005,oklahoma,Wind & Storm,619,1,5,4.0087,0
2005,oregon,Cold Weather,40,0,1,0,0
2005,oregon,Fire and Volcano,30,0,0,0.006,0.2199
2005,oregon,Flood,42,2,1,16.832,0
2005,oregon,Landslide,5,0,2,0.035,0
2005,oregon,Rain & Fog,28,0,0,0.001,0.003
2005,oregon,Thunder & Lightning,4,0,0,0.05,0
2005,oregon,Tornado,2,0,0,0,0
2005,oregon,Wind & Storm,67,0,0,0.1495,0
2005,pennsylvania,Cold Weather,58,1,0,1.27,0
2005,pennsylvania,Excessive Heat,9,26,0,0,0
2005,pennsylvania,Fire and Volcano,3,0,0,0,0
2005,pennsylvania,Flood,226,1,0,139.3,0
2005,pennsylvania,High Seas,2,0,0,0,0
2005,pennsylvania,Landslide,1,0,0,0.05,0
2005,pennsylvania,Rain & Fog,116,0,0,0.011,0
2005,pennsylvania,Thunder & Lightning,42,4,68,2.688,0
2005,pennsylvania,Tornado,12,0,0,0.265,0
2005,pennsylvania,Wind & Storm,522,3,5,22.388,0
2005,NA,Tornado,4,0,0,0,0
2005,NA,Wind & Storm,5,0,0,0.021,0
2005,NA,Excessive Heat,2,0,0,5,0
2005,NA,Fire and Volcano,3,0,0,2,0
2005,NA,Flood,296,3,0,20.126,0
2005,NA,Landslide,28,0,0,0,0
2005,NA,Rain & Fog,61,2,0,0.015,0
2005,NA,Tornado,2,0,0,0.015,0
2005,NA,Wind & Storm,5,0,0,0.0181,0
2005,NA,Tornado,9,0,0,0,0
2005,NA,Wind & Storm,3,0,0,0,0
2005,rhode island,Cold Weather,2,0,0,0,0
2005,rhode island,Flood,6,0,0,1.727,0
2005,rhode island,Rain & Fog,1,0,0,0,0
2005,rhode island,Thunder & Lightning,3,0,0,0.025,0
2005,rhode island,Wind & Storm,21,0,2,0.645,0
2005,south carolina,Cold Weather,8,0,0,0,0
2005,south carolina,Excessive Heat,2,0,5,0,0
2005,south carolina,Flood,54,0,0,3.88,0
2005,south carolina,High Seas,2,4,0,0,0
2005,south carolina,Rain & Fog,229,0,0,2.035,0.15
2005,south carolina,Thunder & Lightning,22,1,3,1.438,0
2005,south carolina,Tornado,15,0,1,2.193,0.001
2005,south carolina,Wind & Storm,280,1,0,3.647,0
2005,south dakota,Cold Weather,15,1,0,1.9,0
2005,south dakota,Dust Storm,1,0,0,0.02,0
2005,south dakota,Fire and Volcano,1,0,0,0,0
2005,south dakota,Flood,57,0,0,0.4981,22.32
2005,south dakota,Rain & Fog,755,0,0,0.7362,1.46
2005,south dakota,Thunder & Lightning,5,0,0,0.2102,0
2005,south dakota,Tornado,19,0,0,0.05,0
2005,south dakota,Wind & Storm,393,0,5,18.443,0.025
2005,tennessee,Cold Weather,6,1,0,0,0
2005,tennessee,Flood,47,0,0,0.187,0
2005,tennessee,Rain & Fog,240,0,0,0.04441,0
2005,tennessee,Thunder & Lightning,23,2,5,0.708,0
2005,tennessee,Tornado,24,0,14,10.338,0
2005,tennessee,Wind & Storm,569,1,6,8.951,0
2005,texas,Cold Weather,9,6,15,0.139,0
2005,texas,Excessive Heat,14,49,0,50.36,830
2005,texas,Fire and Volcano,8,3,26,17.82,0
2005,texas,Flood,372,3,0,2.759,0.1
2005,texas,Landslide,1,0,0,0,0
2005,texas,Rain & Fog,1578,0,1,102.7985,2.498
2005,texas,Thunder & Lightning,37,1,8,1.056,0
2005,texas,Tornado,127,0,2,2.281,71.125
2005,texas,Wind & Storm,724,5,22,2257.45375,0.973
2005,utah,Cold Weather,52,1,0,0,0
2005,utah,Excessive Heat,13,1,0,0,0
2005,utah,Fire and Volcano,1,0,0,0,0
2005,utah,Flood,40,1,6,300.157,0
2005,utah,Landslide,11,2,7,0.0255,0
2005,utah,Rain & Fog,38,0,12,0.041,0
2005,utah,Thunder & Lightning,7,1,1,0.005,0
2005,utah,Tornado,7,0,0,0.008,0
2005,utah,Wind & Storm,70,2,9,0.157,0
2005,virginia,Cold Weather,34,0,0,0.09,0
2005,virginia,Dust Storm,1,0,0,0.005,0
2005,virginia,Excessive Heat,1,1,0,0,0
2005,virginia,Flood,56,1,1,0.412,0
2005,virginia,Rain & Fog,121,0,0,0.016,0
2005,virginia,Thunder & Lightning,6,0,6,0.256,0
2005,virginia,Tornado,27,0,0,2.202,0
2005,virginia,Wind & Storm,287,0,0,1.143,0
2005,NA,Excessive Heat,1,0,0,0,0
2005,NA,Fire and Volcano,6,0,0,0.035,0
2005,NA,Flood,1,0,0,0,0
2005,NA,Rain & Fog,11,0,0,0,0
2005,NA,Thunder & Lightning,1,0,0,0.06,0
2005,NA,Tornado,2,0,0,0,0
2005,vermont,Cold Weather,43,0,0,1.282,0
2005,vermont,Flood,27,0,0,0.208,0
2005,vermont,Rain & Fog,46,0,0,0.057,0
2005,vermont,Thunder & Lightning,6,0,0,0.41,0
2005,vermont,Wind & Storm,88,0,0,4.137,0
2005,washington,Cold Weather,37,0,0,0.445,100
2005,washington,Dust Storm,1,0,0,0.001,0
2005,washington,Excessive Heat,2,1,0,12,0
2005,washington,Fire and Volcano,10,0,0,0.048,0.003
2005,washington,Flood,15,0,0,0.115,0
2005,washington,Landslide,1,1,1,0,0
2005,washington,Rain & Fog,13,0,0,0.363,0.201
2005,washington,Thunder & Lightning,4,0,0,0.011,0
2005,washington,Tornado,10,0,0,0.006,0
2005,washington,Wind & Storm,59,2,22,1.5051,0.07
2005,wisconsin,Cold Weather,21,0,0,0,0
2005,wisconsin,Excessive Heat,10,0,0,0,0
2005,wisconsin,Fire and Volcano,1,0,0,1,0
2005,wisconsin,Flood,30,0,1,0.7575,0.006
2005,wisconsin,Rain & Fog,243,0,0,30.25525,2.7085
2005,wisconsin,Thunder & Lightning,26,0,11,1.9707,0
2005,wisconsin,Tornado,114,1,27,43.994,1.2629
2005,wisconsin,Wind & Storm,545,1,2,8.89865,0.083
2005,west virginia,Cold Weather,31,0,0,0.135,0
2005,west virginia,Excessive Heat,2,0,0,0,0
2005,west virginia,Flood,52,0,1,14.242,0
2005,west virginia,Rain & Fog,49,0,0,0.001,0
2005,west virginia,Thunder & Lightning,3,1,1,0.025,0
2005,west virginia,Wind & Storm,124,4,2,0.748,0
2005,wyoming,Cold Weather,21,0,0,0,0
2005,wyoming,Fire and Volcano,1,0,1,0.5,0
2005,wyoming,Flood,11,0,0,0.758,0
2005,wyoming,Landslide,1,1,0,0,0
2005,wyoming,Rain & Fog,114,0,0,0.005,0
2005,wyoming,Thunder & Lightning,1,0,11,0,0
2005,wyoming,Tornado,8,2,13,5,0
2005,wyoming,Wind & Storm,69,0,0,0.6092,0
2006,alaska,Cold Weather,111,1,1,0.23775,0
2006,alaska,Fire and Volcano,1,0,0,0.325,0
2006,alaska,Flood,22,0,0,61.35234,0
2006,alaska,Landslide,6,1,1,1.6,0
2006,alaska,Rain & Fog,1,0,0,0,0
2006,alaska,Thunder & Lightning,1,0,0,0,0
2006,alaska,Wind & Storm,92,0,0,0.039,0
2006,alabama,Cold Weather,1,0,0,0,0
2006,alabama,Dust Storm,2,0,0,0.02,0
2006,alabama,Excessive Heat,6,0,0,0,0
2006,alabama,Flood,53,0,0,0.06,0
2006,alabama,Rain & Fog,427,0,1,0.793,0
2006,alabama,Thunder & Lightning,55,1,10,2.885,0
2006,alabama,Tornado,104,1,13,8.9755,0
2006,alabama,Wind & Storm,380,0,5,3.798,0.001
2006,NA,Tornado,57,0,0,0,0
2006,NA,Wind & Storm,82,0,6,0.501,0
2006,NA,High Seas,7,0,0,0,0
2006,NA,Tornado,13,0,0,0,0
2006,NA,Wind & Storm,277,2,0,0.075,0
2006,arkansas,Cold Weather,1,0,0,0,0
2006,arkansas,Excessive Heat,11,1,0,0,1
2006,arkansas,Fire and Volcano,3,0,0,0.8,1
2006,arkansas,Flood,57,2,1,6.42903,0
2006,arkansas,Rain & Fog,502,0,0,3.25402,0
2006,arkansas,Thunder & Lightning,21,3,6,0.12501,0
2006,arkansas,Tornado,42,0,70,46.277,0
2006,arkansas,Wind & Storm,524,0,9,3.67901,0
2006,NA,Flood,3,0,0,0.109,0.017
2006,NA,High Seas,2,0,0,0,0
2006,NA,Landslide,2,0,0,0.06,0
2006,NA,Rain & Fog,9,0,0,0.05,0.01
2006,NA,Thunder & Lightning,1,1,1,0,0
2006,NA,Wind & Storm,4,0,0,0.035,0.029
2006,arizona,Cold Weather,4,0,0,0.005,0
2006,arizona,Excessive Heat,2,0,0,0,0
2006,arizona,Fire and Volcano,5,0,0,0,0
2006,arizona,Flood,98,5,0,5.235,0
2006,arizona,Landslide,3,0,0,0,0
2006,arizona,Rain & Fog,84,0,0,0.013,0
2006,arizona,Thunder & Lightning,7,2,2,0.161,0
2006,arizona,Tornado,19,0,0,0.013,0
2006,arizona,Wind & Storm,122,14,24,153.9715,0.05
2006,california,Cold Weather,99,2,15,0.01,11.94
2006,california,Excessive Heat,20,65,45,0.17,492.4
2006,california,Fire and Volcano,71,1,38,83.725,77.003
2006,california,Flood,76,6,5,115303,42.3
2006,california,High Seas,3,1,0,9.203,0
2006,california,Landslide,12,2,1,56.9,20
2006,california,Rain & Fog,98,1,11,2.2005,46.815
2006,california,Thunder & Lightning,18,0,0,0.044,0
2006,california,Tornado,26,0,0,0.0915,0
2006,california,Wind & Storm,191,5,8,6.3625,15.1125
2006,colorado,Cold Weather,154,0,0,0.007,0
2006,colorado,Dust Storm,1,0,0,0.002,0
2006,colorado,Excessive Heat,12,0,0,0,0
2006,colorado,Fire and Volcano,20,0,2,1.015,0
2006,colorado,Flood,56,0,0,16.655,0.04
2006,colorado,Landslide,41,5,1,0.1955,0
2006,colorado,Rain & Fog,379,1,0,0.21025,0
2006,colorado,Thunder & Lightning,17,3,14,0.217,0
2006,colorado,Tornado,26,0,0,0.135,0
2006,colorado,Wind & Storm,221,0,3,3.51725,0
2006,connecticut,Cold Weather,9,0,0,0.025,0
2006,connecticut,Excessive Heat,1,0,0,0,0
2006,connecticut,Flood,33,1,0,0.022,0
2006,connecticut,Rain & Fog,25,0,0,0,0
2006,connecticut,Thunder & Lightning,2,0,1,0.05,0
2006,connecticut,Tornado,1,0,0,2,0
2006,connecticut,Wind & Storm,93,0,0,0.6705,0
2006,NA,Cold Weather,2,0,0,0.025,0
2006,NA,Excessive Heat,2,2,0,0,0
2006,NA,Flood,3,0,0,10,0
2006,NA,Rain & Fog,6,0,0,0,0
2006,NA,Wind & Storm,7,0,0,0.527,0
2006,delaware,Cold Weather,2,0,0,0,0
2006,delaware,Excessive Heat,1,2,5,0,0
2006,delaware,Fire and Volcano,3,0,1,0.005,0
2006,delaware,Flood,29,0,6,1.1,0
2006,delaware,High Seas,1,0,0,0,0
2006,delaware,Rain & Fog,13,0,0,0,0
2006,delaware,Thunder & Lightning,7,0,0,0.203,0
2006,delaware,Tornado,3,0,0,0,0
2006,delaware,Wind & Storm,53,0,0,0.957,0
2006,florida,Cold Weather,3,0,0,0,0
2006,florida,Excessive Heat,4,1,0,0,0
2006,florida,Fire and Volcano,1,0,0,0,0
2006,florida,Flood,15,0,1,2.166,0
2006,florida,High Seas,15,14,14,0,0
2006,florida,Rain & Fog,263,1,8,0.396,0
2006,florida,Thunder & Lightning,58,5,31,9.052,0
2006,florida,Tornado,70,0,30,61.99,0
2006,florida,Wind & Storm,211,0,8,8.8947,0
2006,georgia,Cold Weather,8,0,0,0,0
2006,georgia,Excessive Heat,5,1,0,0,0
2006,georgia,Flood,30,0,0,0.28635,0
2006,georgia,Landslide,1,0,0,0,0
2006,georgia,Rain & Fog,466,0,0,16.415,0.015
2006,georgia,Thunder & Lightning,83,1,2,5.13225,0
2006,georgia,Tornado,34,0,16,16.4495,0.25
2006,georgia,Wind & Storm,533,0,4,6.00375,0.0055
2006,NA,High Seas,2,0,0,0,0
2006,NA,Tornado,106,0,0,0.025,0
2006,NA,Wind & Storm,397,1,0,0.151,0
2006,NA,Flood,2,2,1,0,0
2006,NA,High Seas,4,3,5,0,0
2006,NA,Wind & Storm,3,0,0,0.105,0.005
2006,hawaii,Cold Weather,2,0,0,0,0
2006,hawaii,Fire and Volcano,7,0,0,0,0.05
2006,hawaii,Flood,78,7,0,0,0
2006,hawaii,Rain & Fog,91,0,0,0,0
2006,hawaii,Tornado,5,0,0,0,0
2006,hawaii,Wind & Storm,6,0,2,5.00E-04,0
2006,iowa,Cold Weather,23,0,0,0.185,0
2006,iowa,Excessive Heat,4,1,0,0,0
2006,iowa,Flood,45,0,1,0.785,0.052
2006,iowa,Rain & Fog,695,0,2,4.07165,1.6885
2006,iowa,Thunder & Lightning,16,0,3,0.6795,0
2006,iowa,Tornado,60,1,32,12.823,0.012
2006,iowa,Wind & Storm,426,0,6,5.2849,15.511
2006,idaho,Cold Weather,63,0,0,0,0
2006,idaho,Fire and Volcano,21,0,0,0,0
2006,idaho,Flood,17,0,0,2.3795,0
2006,idaho,Landslide,2,1,0,0.03,0
2006,idaho,Rain & Fog,61,0,0,0,0
2006,idaho,Thunder & Lightning,2,0,0,0.025,0
2006,idaho,Tornado,10,0,1,0.321,0
2006,idaho,Wind & Storm,128,0,3,1.5644,0
2006,illinois,Cold Weather,15,0,0,0.0245,0
2006,illinois,Excessive Heat,21,42,4,0,0
2006,illinois,Flood,126,0,0,25.648,0
2006,illinois,Rain & Fog,962,0,0,0.6475,0.03
2006,illinois,Thunder & Lightning,31,1,4,0.908,0
2006,illinois,Tornado,170,1,49,5.77,0
2006,illinois,Wind & Storm,807,8,30,23.979,0.207
2006,indiana,Cold Weather,10,0,0,0,0
2006,indiana,Excessive Heat,4,0,0,0,0
2006,indiana,Fire and Volcano,2,0,0,0,0
2006,indiana,Flood,210,5,0,14.685,0
2006,indiana,Rain & Fog,733,0,0,0.868,0.03
2006,indiana,Thunder & Lightning,33,1,17,2.2125,0
2006,indiana,Tornado,36,0,5,11.961,0.017
2006,indiana,Wind & Storm,497,0,6,11.7578,0
2006,kansas,Cold Weather,29,0,0,0,0
2006,kansas,Excessive Heat,12,5,3,0,0
2006,kansas,Fire and Volcano,4,0,0,1.11,0.03
2006,kansas,Flood,59,0,0,0.505,0.35
2006,kansas,Rain & Fog,1376,0,0,76.968,5.82
2006,kansas,Thunder & Lightning,16,0,0,2.494,0
2006,kansas,Tornado,115,0,18,3.525,0
2006,kansas,Wind & Storm,785,0,7,52.16175,0.315
2006,kentucky,Cold Weather,22,0,0,0,0
2006,kentucky,Excessive Heat,4,0,4,0,0
2006,kentucky,Fire and Volcano,3,0,0,0,0
2006,kentucky,Flood,201,6,0,3.382,0.01
2006,kentucky,Rain & Fog,482,0,0,0.651,0
2006,kentucky,Thunder & Lightning,8,1,0,0.117,0
2006,kentucky,Tornado,35,0,34,43.155,0
2006,kentucky,Wind & Storm,795,1,8,3.996,0
2006,louisiana,Cold Weather,2,0,0,0,0
2006,louisiana,Excessive Heat,4,2,0,0,0.3
2006,louisiana,Flood,69,1,0,649.827,2.1
2006,louisiana,Rain & Fog,159,1,22,2.2,4.1
2006,louisiana,Thunder & Lightning,12,2,5,0.301,0
2006,louisiana,Tornado,54,1,8,4.776,1.13
2006,louisiana,Wind & Storm,264,2,5,4.14455,0
2006,NA,High Seas,14,0,0,0,0
2006,NA,Wind & Storm,15,0,0,0,0
2006,NA,High Seas,4,0,0,0,0
2006,NA,Tornado,15,0,0,0,0
2006,NA,Wind & Storm,137,0,0,0,0
2006,NA,High Seas,24,0,0,0,0
2006,NA,Tornado,5,0,0,0,0
2006,NA,Wind & Storm,69,0,0,0,0
2006,NA,High Seas,31,0,0,0,0
2006,NA,Tornado,21,0,0,0,0
2006,NA,Wind & Storm,120,0,0,0.51,0
2006,NA,Tornado,3,0,0,0,0
2006,NA,Wind & Storm,1,0,0,0,0
2006,NA,High Seas,8,0,0,0,0
2006,NA,Wind & Storm,26,0,0,0.4,0
2006,massachusetts,Cold Weather,10,0,0,0.27,0
2006,massachusetts,Flood,42,2,0,12.963,0
2006,massachusetts,High Seas,1,0,0,0,0
2006,massachusetts,Rain & Fog,43,0,0,0.155,0
2006,massachusetts,Thunder & Lightning,22,0,9,1.239,0
2006,massachusetts,Tornado,2,0,0,0.2,0
2006,massachusetts,Wind & Storm,186,4,6,7.703,0
2006,maryland,Cold Weather,15,0,0,0.23,0
2006,maryland,Excessive Heat,5,9,55,0,0
2006,maryland,Fire and Volcano,3,0,2,0,0
2006,maryland,Flood,76,5,1,9.852,1
2006,maryland,High Seas,1,1,1,0,0
2006,maryland,Rain & Fog,71,0,0,0,0
2006,maryland,Thunder & Lightning,5,0,6,0.6,0
2006,maryland,Tornado,4,0,0,7.003,0
2006,maryland,Wind & Storm,142,0,0,20.584,0
2006,maine,Cold Weather,5,0,0,0,0
2006,maine,Flood,87,0,0,10.221,0
2006,maine,Rain & Fog,70,0,0,0,0
2006,maine,Thunder & Lightning,17,0,1,0.587,0
2006,maine,Tornado,3,0,0,0.125,0
2006,maine,Wind & Storm,232,2,0,0.768,0
2006,michigan,Cold Weather,59,0,0,0.014,0
2006,michigan,Excessive Heat,4,0,315,0,0
2006,michigan,Fire and Volcano,2,0,0,0.6,0
2006,michigan,Flood,23,0,0,2.066,1
2006,michigan,High Seas,1,1,4,0,0
2006,michigan,Rain & Fog,377,0,0,1.79,0.74
2006,michigan,Thunder & Lightning,43,3,8,1.9965,0
2006,michigan,Tornado,10,0,0,0.66,0.081
2006,michigan,Wind & Storm,419,1,4,5.5959,0.275
2006,minnesota,Cold Weather,21,0,0,0,0
2006,minnesota,Excessive Heat,19,0,0,0,0
2006,minnesota,Fire and Volcano,2,0,2,0,0
2006,minnesota,Flood,53,0,0,8.9015,0.218
2006,minnesota,Rain & Fog,579,0,0,116.2139,7.3875
2006,minnesota,Thunder & Lightning,5,0,1,2.5,0
2006,minnesota,Tornado,46,2,39,77.242,4.55
2006,minnesota,Wind & Storm,268,0,2,0.13995,0
2006,missouri,Cold Weather,17,0,0,0.011,0
2006,missouri,Excessive Heat,22,16,856,0,0
2006,missouri,Fire and Volcano,4,0,0,0.04,0
2006,missouri,Flood,154,2,2,1.43703,22.75
2006,missouri,Rain & Fog,1281,0,1,10.08801,0
2006,missouri,Thunder & Lightning,12,0,2,0.087,0.002
2006,missouri,Tornado,154,13,275,152.6555,0.002
2006,missouri,Wind & Storm,657,2,44,4.1706,0
2006,mississippi,Excessive Heat,3,1,0,0,0.3765
2006,mississippi,Fire and Volcano,1,0,0,0,0
2006,mississippi,Flood,33,0,0,9.432,1
2006,mississippi,Rain & Fog,348,0,0,17.7975,6.6
2006,mississippi,Thunder & Lightning,20,2,4,1.08,0.002
2006,mississippi,Tornado,48,0,9,7.967,0.55
2006,mississippi,Wind & Storm,424,1,10,52.2331,3.00E-04
2006,montana,Cold Weather,78,0,3,0,0
2006,montana,Excessive Heat,2,0,0,0,0
2006,montana,Fire and Volcano,6,0,0,0.1,0
2006,montana,Flood,16,0,0,7.09,0
2006,montana,Landslide,2,2,0,0,0
2006,montana,Rain & Fog,222,0,0,0.016,0.025
2006,montana,Thunder & Lightning,4,0,5,0,0
2006,montana,Tornado,3,0,0,0,0
2006,montana,Wind & Storm,333,1,1,2.184,0
2006,north carolina,Cold Weather,29,0,0,0,0
2006,north carolina,Dust Storm,1,0,0,0,0
2006,north carolina,Flood,128,1,0,3.046,0
2006,north carolina,High Seas,2,2,0,0,0
2006,north carolina,Rain & Fog,785,0,1,0.132,0
2006,north carolina,Thunder & Lightning,37,3,23,2.9059,0
2006,north carolina,Tornado,37,9,21,2.265,0
2006,north carolina,Wind & Storm,762,0,3,4.7109,43.293
2006,north dakota,Cold Weather,14,0,0,1.13,0
2006,north dakota,Dust Storm,1,0,1,0,0
2006,north dakota,Excessive Heat,4,0,0,0,0
2006,north dakota,Fire and Volcano,4,0,0,0,0
2006,north dakota,Flood,50,2,0,6.165,0
2006,north dakota,Rain & Fog,361,0,1,1.0745,0.245
2006,north dakota,Thunder & Lightning,13,0,1,0.417,0.01
2006,north dakota,Tornado,43,0,0,0.241,0
2006,north dakota,Wind & Storm,135,0,3,14.5225,0.175
2006,nebraska,Cold Weather,13,0,0,0.03,0
2006,nebraska,Fire and Volcano,1,0,0,1.5,0
2006,nebraska,Flood,22,0,0,0.981,2.51
2006,nebraska,Rain & Fog,629,0,0,2.6996,13.96
2006,nebraska,Thunder & Lightning,10,1,3,0.36,0
2006,nebraska,Tornado,29,0,0,5.542,0.002
2006,nebraska,Wind & Storm,395,0,12,44.201,5.92
2006,new hampshire,Cold Weather,3,0,0,0,0
2006,new hampshire,Flood,42,0,0,8.332,0
2006,new hampshire,Rain & Fog,50,0,0,0,0
2006,new hampshire,Thunder & Lightning,15,0,7,0.707,0
2006,new hampshire,Tornado,2,0,2,0.003,0
2006,new hampshire,Wind & Storm,92,1,0,0.93,0
2006,new jersey,Cold Weather,12,0,0,0,0
2006,new jersey,Excessive Heat,2,2,41,0,0
2006,new jersey,Fire and Volcano,3,0,0,0.05,0
2006,new jersey,Flood,102,2,0,33.5,0
2006,new jersey,High Seas,3,3,0,0,0
2006,new jersey,Rain & Fog,75,0,0,0,0
2006,new jersey,Thunder & Lightning,25,3,6,1.39,0
2006,new jersey,Tornado,8,0,0,0.1,0
2006,new jersey,Wind & Storm,168,0,11,11.788,0
2006,new mexico,Cold Weather,10,0,0,0,0
2006,new mexico,Excessive Heat,3,0,0,0,0
2006,new mexico,Fire and Volcano,2,0,4,1,0.01
2006,new mexico,Flood,103,3,0,11.955,0.95
2006,new mexico,Landslide,1,0,0,0,0
2006,new mexico,Rain & Fog,118,0,1,10.015,0.5
2006,new mexico,Thunder & Lightning,3,0,4,0,0
2006,new mexico,Tornado,5,0,0,0,0
2006,new mexico,Wind & Storm,56,0,0,0.041,0
2006,nevada,Cold Weather,27,0,2,0.015,0
2006,nevada,Dust Storm,1,0,0,0,0
2006,nevada,Excessive Heat,3,0,0,0,0
2006,nevada,Flood,20,0,2,2.89,0
2006,nevada,Rain & Fog,9,0,0,0,0
2006,nevada,Thunder & Lightning,2,1,1,0.002,0
2006,nevada,Tornado,1,0,0,0,0
2006,nevada,Wind & Storm,118,3,8,0.301,0
2006,new york,Cold Weather,58,0,0,23.599,0
2006,new york,Excessive Heat,3,42,0,0,0
2006,new york,Flood,277,4,4,988.56,1.85
2006,new york,Rain & Fog,179,0,0,0.288,0.415
2006,new york,Thunder & Lightning,16,1,14,0.08,0
2006,new york,Tornado,9,0,8,10.372,0
2006,new york,Wind & Storm,476,2,5,5.3895,0.2
2006,new york,NA,1,0,0,0.01,0
2006,ohio,Cold Weather,6,0,0,0.19,0
2006,ohio,Flood,138,4,1,549.7588,37.85
2006,ohio,Rain & Fog,393,0,1,201.4328,0.01
2006,ohio,Thunder & Lightning,8,0,18,0.25,0
2006,ohio,Tornado,38,0,1,55.453,0.061
2006,ohio,Wind & Storm,518,2,8,15.347,0.018
2006,oklahoma,Cold Weather,15,0,0,4,0
2006,oklahoma,Dust Storm,1,0,0,0.015,0
2006,oklahoma,Excessive Heat,33,24,104,21.75,161.5
2006,oklahoma,Fire and Volcano,34,2,7,16.588,0.25
2006,oklahoma,Flood,29,0,0,0.658,0
2006,oklahoma,Rain & Fog,725,0,0,0.8315,0.176
2006,oklahoma,Thunder & Lightning,11,0,7,2.6355,0
2006,oklahoma,Tornado,31,0,15,7.176,0
2006,oklahoma,Wind & Storm,553,0,16,12.34964,0
2006,oregon,Cold Weather,57,0,0,0,0
2006,oregon,Excessive Heat,3,0,0,0,0
2006,oregon,Fire and Volcano,23,0,3,0.51,0
2006,oregon,Flood,70,7,0,49,0
2006,oregon,Landslide,1,0,0,0,0
2006,oregon,Rain & Fog,106,0,2,27,1
2006,oregon,Thunder & Lightning,4,0,0,0.001,0
2006,oregon,Tornado,6,0,0,0.02,0
2006,oregon,Wind & Storm,169,1,1,3.265,0.01
2006,pennsylvania,Cold Weather,21,0,0,0.51,0
2006,pennsylvania,Excessive Heat,11,29,40,0,0
2006,pennsylvania,Fire and Volcano,8,0,0,0.105,0
2006,pennsylvania,Flood,244,9,0,531.53,3
2006,pennsylvania,Rain & Fog,215,0,0,0.009,0
2006,pennsylvania,Thunder & Lightning,17,1,2,0.3065,0
2006,pennsylvania,Tornado,10,1,5,3.365,0.025
2006,pennsylvania,Wind & Storm,455,6,5,5.06,0
2006,NA,Tornado,4,0,0,0,0
2006,NA,Wind & Storm,1,0,0,0,0
2006,NA,Wind & Storm,2,0,0,0.01,0
2006,NA,Flood,77,1,0,4.048,0
2006,NA,Landslide,17,0,0,0.004,0
2006,NA,Rain & Fog,76,0,0,0.039,0
2006,NA,Thunder & Lightning,2,1,0,0.005,0
2006,NA,Tornado,1,0,0,0.03,0
2006,NA,Wind & Storm,11,0,1,0.014,0
2006,NA,Tornado,6,0,0,0,0
2006,NA,Wind & Storm,2,0,0,0.006,0
2006,rhode island,Cold Weather,1,0,0,0.01,0
2006,rhode island,Flood,13,0,0,0.067,0
2006,rhode island,Rain & Fog,7,0,0,0,0
2006,rhode island,Thunder & Lightning,3,0,0,0.09,0
2006,rhode island,Wind & Storm,28,0,3,0.64,0
2006,south carolina,Excessive Heat,3,0,0,0,0
2006,south carolina,Flood,22,0,3,0.075,0
2006,south carolina,High Seas,1,1,0,0,0
2006,south carolina,Landslide,1,0,0,0,0
2006,south carolina,Rain & Fog,497,0,9,0.005,0.015
2006,south carolina,Thunder & Lightning,18,2,2,2.653,0
